station,hour,latitude,longitude,temperature,closest_station_1_temp,closest_station_2_temp,closest_station_3_temp,closest_1_distance,closest_2_distance,closest_3_distance,day_of_year,adjusted_lst,valueImperviousfraction,valueTreefraction,valueBuildingheight,valueNearestDistWater,valueWaterfraction,valueBuildingfraction,beg_time
KWIMADIS239,19,43.056999,-89.431,25.517241379310345,25.24137931034483,24.896551724137932,25.50574712643678,0.005657561400457299,0.012658009361668405,0.013453628543996584,166.0,1.490215645393846,49.5,14.5,12.8669230769,271.191909446,0.0,23.7339,2021-06-01
KWIMADIS239,20,43.056999,-89.431,23.896551724137932,23.862068965517242,23.379310344827587,23.82183908045977,0.005657561400457299,0.012658009361668405,0.013453628543996584,166.0,1.751428349234928,49.5,14.5,12.8669230769,271.191909446,0.0,23.7339,2021-06-01
KWIMADIS239,21,43.056999,-89.431,22.448275862068964,22.482758620689655,22.03448275862069,22.17241379310345,0.005657561400457299,0.012658009361668405,0.013453628543996584,166.0,2.471416208329128,49.5,14.5,12.8669230769,271.191909446,0.0,23.7339,2021-06-01
KWIMADIS239,22,43.056999,-89.431,21.75862068965517,21.482758620689655,21.379310344827587,20.655172413793103,0.005657561400457299,0.012658009361668405,0.013453628543996584,166.0,1.6295700693365978,49.5,14.5,12.8669230769,271.191909446,0.0,23.7339,2021-06-01
KWIMADIS239,23,43.056999,-89.431,21.06896551724138,20.862068965517242,20.75862068965517,19.99425287356322,0.005657561400457299,0.012658009361668405,0.013453628543996584,166.0,1.567272808839251,49.5,14.5,12.8669230769,271.191909446,0.0,23.7339,2021-06-01
KWIMADIS249,0,43.014999,-89.508003,20.03448275862069,21.656676828061286,18.724137931034484,20.724137931034484,0.0022356229556872885,0.006262218536593409,0.013138112269275252,166.0,0.6383088816752291,64.0,14.714285714285712,0.0,759.157259702,0.0,9.75518,2021-06-01
KWIMADIS249,1,43.014999,-89.508003,19.344827586206897,21.124153766974146,18.17241379310345,20.20689655172414,0.0022356229556872885,0.006262218536593409,0.013138112269275252,166.0,0.8422298042653038,64.0,14.714285714285712,0.0,759.157259702,0.0,9.75518,2021-06-01
KWIMADIS249,2,43.014999,-89.508003,18.689655172413794,20.764044498990458,17.275862068965516,19.448275862068964,0.0022356229556872885,0.006262218536593409,0.013138112269275252,166.0,1.0461507268553785,64.0,14.714285714285712,0.0,759.157259702,0.0,9.75518,2021-06-01
KWIMADIS249,3,43.014999,-89.508003,18.137931034482758,20.16255592066194,16.82758620689655,19.0,0.0022356229556872885,0.006262218536593409,0.013138112269275252,166.0,0.8190729335334188,64.0,14.714285714285712,0.0,759.157259702,0.0,9.75518,2021-06-01
KWIMADIS249,4,43.014999,-89.508003,17.82758620689655,20.04382596302308,16.724137931034484,18.630094043887148,0.0022356229556872885,0.006262218536593409,0.013138112269275252,166.0,0.5919951402114592,64.0,14.714285714285712,0.0,759.157259702,0.0,9.75518,2021-06-01
KWIMADIS249,5,43.014999,-89.508003,17.75862068965517,19.92509600538422,16.655172413793103,18.363636363636363,0.0022356229556872885,0.006262218536593409,0.013138112269275252,166.0,0.4023983249756622,64.0,14.714285714285712,0.0,759.157259702,0.0,9.75518,2021-06-01
KWIMADIS249,6,43.014999,-89.508003,18.862068965517242,20.599469496021218,17.310344827586206,18.717868338557995,0.0022356229556872885,0.006262218536593409,0.013138112269275252,166.0,0.366614322102901,64.0,14.714285714285712,0.0,759.157259702,0.0,9.75518,2021-06-01
KWIMADIS249,7,43.014999,-89.508003,20.03448275862069,21.515222297003046,19.03448275862069,20.141065830721004,0.0022356229556872885,0.006262218536593409,0.013138112269275252,166.0,0.5580515558820752,64.0,14.714285714285712,0.0,759.157259702,0.0,9.75518,2021-06-01
KWIMADIS249,8,43.014999,-89.508003,21.413793103448278,22.465457856605564,20.79310344827586,21.391849529780565,0.0022356229556872885,0.006262218536593409,0.013138112269275252,166.0,1.342385696395333,64.0,14.714285714285712,0.0,759.157259702,0.0,9.75518,2021-06-01
KWIMADIS249,9,43.014999,-89.508003,22.96551724137931,23.519141692070153,22.75862068965517,22.746081504702193,0.0022356229556872885,0.006262218536593409,0.013138112269275252,166.0,2.039845463020118,64.0,14.714285714285712,0.0,759.157259702,0.0,9.75518,2021-06-01
KWIMADIS249,10,43.014999,-89.508003,24.24137931034483,24.227997941327843,24.413793103448278,24.221003134796238,0.0022356229556872885,0.006262218536593409,0.013138112269275252,166.0,2.0831983715426325,64.0,14.714285714285712,0.0,759.157259702,0.0,9.75518,2021-06-01
KWIMADIS249,11,43.014999,-89.508003,25.103448275862068,24.86258363355636,25.344827586206897,25.178683385579937,0.0022356229556872885,0.006262218536593409,0.013138112269275252,166.0,5.763905019426652,64.0,14.714285714285712,0.0,759.157259702,0.0,9.75518,2021-06-01
KWIMADIS249,12,43.014999,-89.508003,25.82758620689655,25.290272774060732,26.20689655172414,25.906478578892372,0.0022356229556872885,0.006262218536593409,0.013138112269275252,166.0,3.1371933358586404,64.0,14.714285714285712,0.0,759.157259702,0.0,9.75518,2021-06-01
KWIMADIS249,13,43.014999,-89.508003,26.551724137931036,26.02830674215131,27.137931034482758,26.634273772204807,0.0022356229556872885,0.006262218536593409,0.013138112269275252,166.0,4.738832204974779,64.0,14.714285714285712,0.0,759.157259702,0.0,9.75518,2021-06-01
KWIMADIS249,14,43.014999,-89.508003,26.862068965517242,26.21230056613484,27.655172413793103,27.06896551724138,0.0022356229556872885,0.006262218536593409,0.013138112269275252,166.0,6.340471074090917,64.0,14.714285714285712,0.0,759.157259702,0.0,9.75518,2021-06-01
KWIMADIS249,15,43.014999,-89.508003,27.06896551724138,26.223880597014926,27.689655172413794,27.06896551724138,0.0022356229556872885,0.006262218536593409,0.013138112269275252,166.0,2.132455415440795,64.0,14.714285714285712,0.0,759.157259702,0.0,9.75518,2021-06-01
KWIMADIS249,16,43.014999,-89.508003,27.103448275862068,26.20097786927432,27.551724137931036,27.103448275862068,0.0022356229556872885,0.006262218536593409,0.013138112269275252,166.0,3.815900527094115,64.0,14.714285714285712,0.0,759.157259702,0.0,9.75518,2021-06-01
KWIMADIS249,17,43.014999,-89.508003,26.896551724137932,26.14359238291302,27.06896551724138,26.78448275862069,0.0022356229556872885,0.006262218536593409,0.013138112269275252,166.0,3.1344810704042487,64.0,14.714285714285712,0.0,759.157259702,0.0,9.75518,2021-06-01
KWIMADIS249,18,43.014999,-89.508003,26.344827586206897,25.844827586206897,26.310344827586206,26.17241379310345,0.0022356229556872885,0.006262218536593409,0.013138112269275252,166.0,2.4530616137143824,64.0,14.714285714285712,0.0,759.157259702,0.0,9.75518,2021-06-01
KWIMADIS249,19,43.014999,-89.508003,25.551724137931036,25.132269686052496,24.79310344827586,25.132758620689657,0.0022356229556872885,0.006262218536593409,0.013138112269275252,166.0,1.57021564539383,64.0,14.714285714285712,0.0,759.157259702,0.0,9.75518,2021-06-01
KWIMADIS249,20,43.014999,-89.508003,24.103448275862068,24.040401441070507,22.96551724137931,23.955172413793104,0.0022356229556872885,0.006262218536593409,0.013138112269275252,166.0,1.56142834923493,64.0,14.714285714285712,0.0,759.157259702,0.0,9.75518,2021-06-01
KWIMADIS249,21,43.014999,-89.508003,22.482758620689655,23.0174987133299,21.137931034482758,22.855172413793102,0.0022356229556872885,0.006262218536593409,0.013138112269275252,166.0,0.9980828749958092,64.0,14.714285714285712,0.0,759.157259702,0.0,9.75518,2021-06-01
KWIMADIS249,22,43.014999,-89.508003,21.413793103448278,22.34472861158399,20.24137931034483,21.99655172413793,0.0022356229556872885,0.006262218536593409,0.013138112269275252,166.0,2.009570069336593,64.0,14.714285714285712,0.0,759.157259702,0.0,9.75518,2021-06-01
KWIMADIS249,23,43.014999,-89.508003,20.689655172413794,21.982303337424284,19.482758620689655,21.413793103448278,0.0022356229556872885,0.006262218536593409,0.013138112269275252,166.0,1.3239394755059113,64.0,14.714285714285712,0.0,759.157259702,0.0,9.75518,2021-06-01
KWIMADIS259,0,43.07,-89.445999,20.807692307692307,20.73076923076923,19.516662862360192,19.96153846153846,0.004916044039668361,0.008143422007975047,0.008483380045713947,167.3846153846154,1.844975548341896,32.166666666666664,21.166666666666668,11.172500000000001,1478.27854183,0.0,21.872399999999995,2021-06-01
