station,hour,latitude,longitude,temperature,closest_station_1_temp,closest_station_2_temp,closest_station_3_temp,closest_1_distance,closest_2_distance,closest_3_distance,humidityAvg,windspeed,dewpt,heatindex,precipRate,day_of_year,adjusted_lst,valueImperviousfraction,valueTreefraction,valueBuildingheight,valueNearestDistWater,valueWaterfraction,valueLandcover,valueBuildingfraction,beg_time
KWIMADIS130,15,43.06041,-89.338554,28.035714285714285,26.294002411091018,27.5,26.142857142857142,0.0034366440025072804,0.00772651383225388,0.010509585814855645,51.892857142857146,2.607142857142857,16.821428571428573,29.321428571428573,1.587142857142857,195.85714285714286,0.6024554154407937,14.0,36.75,12.685999999999998,261.664131593,0.0,21.0,17.2225,2021-07-01
KWIMADIS130,16,43.06041,-89.338554,27.928571428571427,26.2955093429777,27.321428571428573,26.035714285714285,0.0034366440025072804,0.00772651383225388,0.010509585814855645,51.607142857142854,2.5714285714285716,16.571428571428573,29.071428571428573,1.6325,195.85714285714286,0.6159005270941265,14.0,36.75,12.685999999999998,261.664131593,0.0,21.0,17.2225,2021-07-01
KWIMADIS130,17,43.06041,-89.338554,27.357142857142858,26.439873417721518,26.821428571428573,25.785714285714285,0.0034366440025072804,0.00772651383225388,0.010509585814855645,53.392857142857146,2.4285714285714284,16.75,28.857142857142858,1.7414285714285715,195.85714285714286,1.1244810704042472,14.0,36.75,12.685999999999998,261.664131593,0.0,21.0,17.2225,2021-07-01
KWIMADIS130,18,43.06041,-89.338554,26.821428571428573,26.1913803496082,26.357142857142858,25.25,0.0034366440025072804,0.00772651383225388,0.010509585814855645,55.75,1.7142857142857142,16.964285714285715,28.071428571428573,1.8232142857142857,195.85714285714286,1.633061613714368,14.0,36.75,12.685999999999998,261.664131593,0.0,21.0,17.2225,2021-07-01
KWIMADIS130,19,43.06041,-89.338554,25.892857142857142,25.65717299578059,25.607142857142858,24.571428571428573,0.0034366440025072804,0.00772651383225388,0.010509585814855645,60.392857142857146,1.0,17.571428571428573,27.25,1.8685714285714285,195.85714285714286,0.9502156453938256,14.0,36.75,12.685999999999998,261.664131593,0.0,21.0,17.2225,2021-07-01
KWIMADIS130,20,43.06041,-89.338554,24.5,24.872965641952984,23.75,23.535714285714285,0.0034366440025072804,0.00772651383225388,0.010509585814855645,67.82142857142857,0.39285714285714285,18.071428571428573,26.428571428571427,2.149642857142857,195.85714285714286,1.866428349234937,14.0,36.75,12.685999999999998,261.664131593,0.0,21.0,17.2225,2021-07-01
KWIMADIS130,21,43.06041,-89.338554,23.178571428571427,24.16003616636528,22.25,22.535714285714285,0.0034366440025072804,0.00772651383225388,0.010509585814855645,74.17857142857143,0.35714285714285715,18.25,24.357142857142858,2.195,195.85714285714286,3.3780828749958047,14.0,36.75,12.685999999999998,261.664131593,0.0,21.0,17.2225,2021-07-01
KWIMADIS130,22,43.06041,-89.338554,22.428571428571427,23.482820976491862,21.392857142857142,21.785714285714285,0.0034366440025072804,0.00772651383225388,0.010509585814855645,78.0,0.42857142857142855,18.392857142857142,23.107142857142858,2.331071428571429,195.85714285714286,1.8295700693365864,14.0,36.75,12.685999999999998,261.664131593,0.0,21.0,17.2225,2021-07-01
KWIMADIS130,23,43.06041,-89.338554,21.607142857142858,23.01989150090416,20.607142857142858,21.142857142857142,0.0034366440025072804,0.00772651383225388,0.010509585814855645,80.89285714285714,0.35714285714285715,18.071428571428573,22.428571428571427,0.0725,195.85714285714286,2.153939475505913,14.0,36.75,12.685999999999998,261.664131593,0.0,21.0,17.2225,2021-07-01
KWIMADIS132,0,43.02747,-89.530556,19.379310344827587,19.06896551724138,19.17241379310345,20.0,0.01322248221779983,0.013521317835179196,0.02396418235617744,87.62068965517241,3.103448275862069,17.275862068965516,20.06896551724138,0.9020689655172414,196.0,0.5649755483419057,60.75,4.625,0.0,701.26496917,0.0,23.0,0.0,2021-07-01
KWIMADIS132,1,43.02747,-89.530556,18.428571428571427,18.303571428571427,18.25,18.928571428571427,0.01322248221779983,0.013521317835179196,0.02396418235617744,89.07142857142857,2.857142857142857,16.678571428571427,19.142857142857142,1.0885714285714285,195.53571428571428,0.6455631375986597,60.75,4.625,0.0,701.26496917,0.0,23.0,0.0,2021-07-01
KWIMADIS132,2,43.02747,-89.530556,17.928571428571427,17.714285714285715,17.75,18.464285714285715,0.01322248221779983,0.013521317835179196,0.02396418235617744,90.78571428571429,2.642857142857143,16.535714285714285,18.392857142857142,1.0885714285714285,195.53571428571428,0.7261507268554137,60.75,4.625,0.0,701.26496917,0.0,23.0,0.0,2021-07-01
KWIMADIS132,3,43.02747,-89.530556,17.678571428571427,17.535714285714285,17.464285714285715,17.928571428571427,0.01322248221779983,0.013521317835179196,0.02396418235617744,92.0,2.5357142857142856,16.285714285714285,18.0,1.0975,195.53571428571428,0.6090729335334251,60.75,4.625,0.0,701.26496917,0.0,23.0,0.0,2021-07-01
KWIMADIS132,4,43.02747,-89.530556,17.428571428571427,17.178571428571427,17.25,17.642857142857142,0.01322248221779983,0.013521317835179196,0.02396418235617744,92.21428571428571,3.142857142857143,16.178571428571427,17.892857142857142,1.0975,195.53571428571428,0.4919951402114364,60.75,4.625,0.0,701.26496917,0.0,23.0,0.0,2021-07-01
KWIMADIS132,5,43.02747,-89.530556,17.25,17.035714285714285,17.25,17.571428571428573,0.01322248221779983,0.013521317835179196,0.02396418235617744,92.21428571428571,3.107142857142857,15.964285714285714,17.714285714285715,1.0975,195.53571428571428,0.1157316583090111,60.75,4.625,0.0,701.26496917,0.0,23.0,0.0,2021-07-01
