hour,latitude,longitude,temperature
15,-92111.27105198478,646660.5955988296,27.096774193548388
16,-92111.27105198478,646660.5955988296,26.516129032258064
17,-92111.27105198478,646660.5955988296,26.322580645161292
18,-92111.27105198478,646660.5955988296,25.741935483870968
19,-92111.27105198478,646660.5955988296,25.0
20,-92111.27105198478,646660.5955988296,23.516129032258064
21,-92111.27105198478,646660.5955988296,22.096774193548388
22,-92111.27105198478,646660.5955988296,21.129032258064516
23,-92111.27105198478,646660.5955988296,20.451612903225808
0,-81918.66764470705,656688.9180836041,19.862068965517242
1,-81918.66764470705,656688.9180836041,19.17241379310345
2,-81918.66764470705,656688.9180836041,18.482758620689655
3,-81918.66764470705,656688.9180836041,17.967741935483872
4,-81918.66764470705,656688.9180836041,17.677419354838708
5,-81918.66764470705,656688.9180836041,17.548387096774192
6,-81918.66764470705,656688.9180836041,17.774193548387096
7,-81918.66764470705,656688.9180836041,19.193548387096776
8,-81918.66764470705,656688.9180836041,20.741935483870968
9,-81918.66764470705,656688.9180836041,22.161290322580644
10,-81918.66764470705,656688.9180836041,23.64516129032258
11,-81918.66764470705,656688.9180836041,25.032258064516128
12,-81918.66764470705,656688.9180836041,26.161290322580644
13,-81918.66764470705,656688.9180836041,26.741935483870968
14,-81918.66764470705,656688.9180836041,27.096774193548388
15,-81918.66764470705,656688.9180836041,27.322580645161292
16,-81918.66764470705,656688.9180836041,27.166666666666668
17,-81918.66764470705,656688.9180836041,26.7
18,-81918.66764470705,656688.9180836041,25.733333333333334
19,-81918.66764470705,656688.9180836041,24.9
20,-81918.66764470705,656688.9180836041,23.366666666666667
21,-81918.66764470705,656688.9180836041,22.033333333333335
22,-81918.66764470705,656688.9180836041,21.066666666666666
23,-81918.66764470705,656688.9180836041,20.5
0,-73348.00156753376,657873.7506491807,18.677419354838708
1,-73348.00156753376,657873.7506491807,18.161290322580644
2,-73348.00156753376,657873.7506491807,17.774193548387096
3,-73348.00156753376,657873.7506491807,17.322580645161292
4,-73348.00156753376,657873.7506491807,17.032258064516128
5,-73348.00156753376,657873.7506491807,16.774193548387096
6,-73348.00156753376,657873.7506491807,17.193548387096776
7,-73348.00156753376,657873.7506491807,18.903225806451612
8,-73348.00156753376,657873.7506491807,21.774193548387096
9,-73348.00156753376,657873.7506491807,23.516129032258064
10,-73348.00156753376,657873.7506491807,24.35483870967742
11,-73348.00156753376,657873.7506491807,25.677419354838708
12,-73348.00156753376,657873.7506491807,26.70967741935484
13,-73348.00156753376,657873.7506491807,27.225806451612904
14,-73348.00156753376,657873.7506491807,27.612903225806452
15,-73348.00156753376,657873.7506491807,27.580645161290324
16,-73348.00156753376,657873.7506491807,27.70967741935484
17,-73348.00156753376,657873.7506491807,27.29032258064516
18,-73348.00156753376,657873.7506491807,27.64516129032258
19,-73348.00156753376,657873.7506491807,25.612903225806452
20,-73348.00156753376,657873.7506491807,22.612903225806452
21,-73348.00156753376,657873.7506491807,20.612903225806452
22,-73348.00156753376,657873.7506491807,19.677419354838708
23,-73348.00156753376,657873.7506491807,19.129032258064516
0,-84718.17534865577,638297.0030714694,19.806451612903224
1,-84718.17534865577,638297.0030714694,19.387096774193548
2,-84718.17534865577,638297.0030714694,18.806451612903224
3,-84718.17534865577,638297.0030714694,18.451612903225808
4,-84718.17534865577,638297.0030714694,18.161290322580644
5,-84718.17534865577,638297.0030714694,17.870967741935484
6,-84718.17534865577,638297.0030714694,17.967741935483872
7,-84718.17534865577,638297.0030714694,18.967741935483872
8,-84718.17534865577,638297.0030714694,20.516129032258064
9,-84718.17534865577,638297.0030714694,22.0
10,-84718.17534865577,638297.0030714694,23.29032258064516
11,-84718.17534865577,638297.0030714694,24.258064516129032
12,-84718.17534865577,638297.0030714694,25.35483870967742
13,-84718.17534865577,638297.0030714694,26.322580645161292
14,-84718.17534865577,638297.0030714694,26.64516129032258
15,-84718.17534865577,638297.0030714694,27.129032258064516
16,-84718.17534865577,638297.0030714694,27.096774193548388
17,-84718.17534865577,638297.0030714694,26.548387096774192
18,-84718.17534865577,638297.0030714694,25.64516129032258
19,-84718.17534865577,638297.0030714694,24.741935483870968
20,-84718.17534865577,638297.0030714694,23.29032258064516
21,-84718.17534865577,638297.0030714694,22.0
22,-84718.17534865577,638297.0030714694,21.0
23,-84718.17534865577,638297.0030714694,20.322580645161292
0,-85563.61876103336,644913.2363348196,19.677419354838708
1,-85563.61876103336,644913.2363348196,19.096774193548388
2,-85563.61876103336,644913.2363348196,18.322580645161292
3,-85563.61876103336,644913.2363348196,17.9
4,-85563.61876103336,644913.2363348196,17.70967741935484
5,-85563.61876103336,644913.2363348196,17.387096774193548
6,-85563.61876103336,644913.2363348196,17.451612903225808
7,-85563.61876103336,644913.2363348196,18.129032258064516
8,-85563.61876103336,644913.2363348196,20.032258064516128
9,-85563.61876103336,644913.2363348196,23.096774193548388
10,-85563.61876103336,644913.2363348196,25.193548387096776
11,-85563.61876103336,644913.2363348196,26.774193548387096
12,-85563.61876103336,644913.2363348196,28.096774193548388
13,-85563.61876103336,644913.2363348196,28.70967741935484
14,-85563.61876103336,644913.2363348196,28.612903225806452
15,-85563.61876103336,644913.2363348196,28.580645161290324
16,-85563.61876103336,644913.2363348196,27.93548387096774
17,-85563.61876103336,644913.2363348196,26.870967741935484
18,-85563.61876103336,644913.2363348196,25.774193548387096
19,-85563.61876103336,644913.2363348196,24.870967741935484
20,-85563.61876103336,644913.2363348196,23.322580645161292
21,-85563.61876103336,644913.2363348196,21.870967741935484
22,-85563.61876103336,644913.2363348196,20.903225806451612
23,-85563.61876103336,644913.2363348196,20.258064516129032
0,-82151.98322071499,655387.6167421194,19.967741935483872
1,-82151.98322071499,655387.6167421194,19.225806451612904
2,-82151.98322071499,655387.6167421194,18.64516129032258
3,-82151.98322071499,655387.6167421194,18.258064516129032
4,-82151.98322071499,655387.6167421194,17.967741935483872
5,-82151.98322071499,655387.6167421194,17.774193548387096
6,-82151.98322071499,655387.6167421194,18.06451612903226
7,-82151.98322071499,655387.6167421194,19.774193548387096
8,-82151.98322071499,655387.6167421194,21.258064516129032
9,-82151.98322071499,655387.6167421194,22.677419354838708
10,-82151.98322071499,655387.6167421194,23.967741935483872
11,-82151.98322071499,655387.6167421194,25.161290322580644
12,-82151.98322071499,655387.6167421194,26.129032258064516
13,-82151.98322071499,655387.6167421194,26.70967741935484
14,-82151.98322071499,655387.6167421194,27.0
15,-82151.98322071499,655387.6167421194,27.29032258064516
16,-82151.98322071499,655387.6167421194,27.387096774193548
17,-82151.98322071499,655387.6167421194,27.258064516129032
18,-82151.98322071499,655387.6167421194,26.322580645161292
19,-82151.98322071499,655387.6167421194,25.451612903225808
20,-82151.98322071499,655387.6167421194,23.677419354838708
21,-82151.98322071499,655387.6167421194,22.387096774193548
22,-82151.98322071499,655387.6167421194,21.451612903225808
23,-82151.98322071499,655387.6167421194,20.516129032258064
0,-83478.518655216,641141.2691506529,19.451612903225808
1,-83478.518655216,641141.2691506529,18.903225806451612
2,-83478.518655216,641141.2691506529,18.258064516129032
3,-83478.518655216,641141.2691506529,17.903225806451612
4,-83478.518655216,641141.2691506529,17.677419354838708
5,-83478.518655216,641141.2691506529,17.483870967741936
6,-83478.518655216,641141.2691506529,17.774193548387096
7,-83478.518655216,641141.2691506529,19.322580645161292
8,-83478.518655216,641141.2691506529,21.35483870967742
9,-83478.518655216,641141.2691506519,23.033333333333335
10,-83478.518655216,641141.2691506519,24.333333333333332
11,-83478.518655216,641141.2691506519,25.733333333333334
12,-83478.518655216,641141.2691506519,26.666666666666668
13,-83478.518655216,641141.2691506519,26.866666666666667
14,-83478.518655216,641141.2691506529,27.06451612903226
15,-83478.518655216,641141.2691506529,26.903225806451612
16,-83478.518655216,641141.2691506529,26.838709677419356
17,-83478.518655216,641141.2691506529,26.483870967741936
18,-83478.518655216,641141.2691506529,25.93548387096774
19,-83478.518655216,641141.2691506529,24.93548387096774
20,-83478.518655216,641141.2691506529,23.193548387096776
21,-83478.518655216,641141.2691506529,21.548387096774192
22,-83478.518655216,641141.2691506529,20.838709677419356
23,-83478.518655216,641141.2691506529,20.161290322580644
0,-81714.87644438335,654487.9985311193,19.548387096774192
1,-81714.87644438335,654487.9985311193,18.967741935483872
2,-81714.87644438335,654487.9985311193,18.35483870967742
3,-81714.87644438335,654487.9985311193,18.06451612903226
4,-81714.87644438335,654487.9985311193,17.741935483870968
5,-81714.87644438335,654487.9985311193,17.580645161290324
6,-81714.87644438335,654487.9985311193,17.870967741935484
7,-81714.87644438335,654487.9985311193,19.483870967741936
8,-81714.87644438335,654487.9985311193,21.677419354838708
9,-81714.87644438335,654487.9985311193,23.483870967741936
10,-81714.87644438335,654487.9985311193,24.774193548387096
11,-81714.87644438335,654487.9985311193,25.806451612903224
12,-81714.87644438335,654487.9985311193,26.870967741935484
13,-81714.87644438335,654487.9985311193,27.419354838709676
14,-81714.87644438335,654487.9985311193,27.677419354838708
15,-81714.87644438335,654487.9985311193,27.774193548387096
16,-81714.87644438335,654487.9985311193,27.70967741935484
17,-81714.87644438335,654487.9985311193,27.29032258064516
18,-81714.87644438335,654487.9985311193,26.419354838709676
19,-81714.87644438335,654487.9985311193,25.193548387096776
20,-81714.87644438335,654487.9985311193,23.258064516129032
21,-81714.87644438335,654487.9985311193,22.0
22,-81714.87644438335,654487.9985311193,21.06451612903226
23,-81714.87644438335,654487.9985311193,20.06451612903226
0,-84801.33128455974,642860.7097412905,20.0
1,-84801.33128455974,642860.7097412905,19.03448275862069
2,-84801.33128455974,642860.7097412905,18.551724137931036
3,-84801.33128455974,642860.7097412905,18.06896551724138
4,-84801.33128455974,642860.7097412905,17.896551724137932
5,-84801.33128455974,642860.7097412905,17.833333333333332
6,-84801.33128455974,642860.7097412905,17.966666666666665
7,-84801.33128455974,642860.7097412905,18.9
8,-84801.33128455974,642860.7097412905,20.533333333333335
9,-84801.33128455974,642860.7097412905,21.9
10,-84801.33128455974,642860.7097412905,23.033333333333335
11,-84801.33128455974,642860.7097412905,24.166666666666668
12,-84801.33128455974,642860.7097412905,25.233333333333334
13,-84801.33128455974,642860.7097412905,25.766666666666666
14,-84801.33128455974,642860.7097412905,25.866666666666667
15,-84801.33128455974,642860.7097412905,26.166666666666668
16,-84801.33128455974,642860.7097412905,26.166666666666668
17,-84801.33128455974,642860.7097412905,26.133333333333333
18,-84801.33128455974,642860.7097412905,25.466666666666665
19,-84801.33128455974,642860.7097412905,24.533333333333335
20,-84801.33128455974,642860.7097412905,23.3
21,-84801.33128455974,642860.7097412905,22.066666666666666
22,-84801.33128455974,642860.7097412905,21.233333333333334
23,-84801.33128455974,642860.7097412905,20.5
0,-84564.85635648039,645533.5585388015,20.387096774193548
1,-84564.85635648039,645533.5585388015,19.548387096774192
2,-84564.85635648039,645533.5585388015,19.06451612903226
3,-84564.85635648039,645533.5585388015,18.741935483870968
4,-84564.85635648039,645533.5585388015,18.419354838709676
5,-84564.85635648039,645533.5585388015,18.225806451612904
6,-84564.85635648039,645533.5585388015,18.387096774193548
7,-84564.85635648039,645533.5585388015,19.419354838709676
8,-84564.85635648039,645533.5585388015,20.903225806451612
9,-84564.85635648039,645533.5585388015,22.516129032258064
10,-84564.85635648039,645533.5585388015,23.483870967741936
11,-84564.85635648039,645533.5585388015,24.419354838709676
12,-84564.85635648039,645533.5585388015,25.322580645161292
13,-84564.85635648039,645533.5585388015,25.806451612903224
14,-84564.85635648039,645533.5585388015,25.903225806451612
15,-84564.85635648039,645533.5585388015,26.483870967741936
16,-84564.85635648039,645533.5585388015,26.35483870967742
17,-84564.85635648039,645533.5585388015,26.0
18,-84564.85635648039,645533.5585388015,25.483870967741936
19,-84564.85635648039,645533.5585388015,24.580645161290324
20,-84564.85635648039,645533.5585388015,23.193548387096776
21,-84564.85635648039,645533.5585388015,22.129032258064516
22,-84564.85635648039,645533.5585388015,21.516129032258064
23,-84564.85635648039,645533.5585388015,20.870967741935484
0,-86251.97746215313,645347.764302245,20.06451612903226
1,-86251.97746215313,645347.764302245,19.29032258064516
2,-86251.97746215313,645347.764302245,18.741935483870968
3,-86251.97746215313,645347.764302245,18.451612903225808
4,-86251.97746215313,645347.764302245,18.258064516129032
5,-86251.97746215313,645347.764302245,18.161290322580644
6,-86251.97746215313,645347.764302245,18.387096774193548
7,-86251.97746215313,645347.764302245,19.612903225806452
8,-86251.97746215313,645347.764302245,21.096774193548388
9,-86251.97746215313,645347.764302245,22.483870967741936
10,-86251.97746215313,645347.764302245,23.677419354838708
11,-86251.97746215313,645347.764302245,24.774193548387096
12,-86251.97746215313,645347.764302245,25.70967741935484
13,-86251.97746215313,645347.764302245,26.29032258064516
14,-86251.97746215313,645347.764302245,26.516129032258064
15,-86251.97746215313,645347.764302245,26.677419354838708
16,-86251.97746215313,645347.764302245,26.516129032258064
17,-86251.97746215313,645347.764302245,26.06451612903226
18,-86251.97746215313,645347.764302245,25.483870967741936
19,-86251.97746215313,645347.764302245,24.548387096774192
20,-86251.97746215313,645347.764302245,23.06451612903226
21,-86251.97746215313,645347.764302245,21.967741935483872
22,-86251.97746215313,645347.764302245,21.258064516129032
23,-86251.97746215313,645347.764302245,20.64516129032258
0,-74127.17961231759,658005.2178856763,19.483870967741936
1,-74127.17961231759,658005.2178856763,18.774193548387096
2,-74127.17961231759,658005.2178856763,18.258064516129032
3,-74127.17961231759,658005.2178856763,17.806451612903224
4,-74127.17961231759,658005.2178856763,17.483870967741936
5,-74127.17961231759,658005.2178856763,17.322580645161292
6,-74127.17961231759,658005.2178856763,18.161290322580644
7,-74127.17961231759,658005.2178856763,20.387096774193548
8,-74127.17961231759,658005.2178856763,22.161290322580644
9,-74127.17961231759,658005.2178856763,23.516129032258064
10,-74127.17961231759,658005.2178856763,24.64516129032258
11,-74127.17961231759,658005.2178856763,26.0
12,-74127.17961231759,658005.2178856763,26.677419354838708
13,-74127.17961231759,658005.2178856763,27.322580645161292
14,-74127.17961231759,658005.2178856763,27.64516129032258
15,-74127.17961231759,658005.2178856763,27.612903225806452
16,-74127.17961231759,658005.2178856763,27.225806451612904
17,-74127.17961231759,658005.2178856763,26.903225806451612
18,-74127.17961231759,658005.2178856763,26.225806451612904
19,-74127.17961231759,658005.2178856763,25.193548387096776
20,-74127.17961231759,658005.2178856763,23.516129032258064
21,-74127.17961231759,658005.2178856763,21.967741935483872
22,-74127.17961231759,658005.2178856763,20.806451612903224
23,-74127.17961231759,658005.2178856763,20.096774193548388
0,-88800.26581776304,643212.7563619185,19.29032258064516
1,-88800.26581776304,643212.7563619185,18.677419354838708
2,-88800.26581776304,643212.7563619185,18.129032258064516
3,-88800.26581776304,643212.7563619185,17.741935483870968
4,-88800.26581776304,643212.7563619185,17.548387096774192
5,-88800.26581776304,643212.7563619185,17.387096774193548
6,-88800.26581776304,643212.7563619185,17.548387096774192
7,-88800.26581776304,643212.7563619185,18.612903225806452
8,-88800.26581776304,643212.7563619185,20.032258064516128
9,-88800.26581776304,643212.7563619185,21.870967741935484
10,-88800.26581776304,643212.7563619185,23.161290322580644
11,-88800.26581776304,643212.7563619185,24.032258064516128
12,-88800.26581776304,643212.7563619185,24.838709677419356
13,-88800.26581776304,643212.7563619185,25.258064516129032
14,-88800.26581776304,643212.7563619185,25.387096774193548
15,-88800.26581776304,643212.7563619185,25.451612903225808
16,-88800.26581776304,643212.7563619185,25.225806451612904
17,-88800.26581776304,643212.7563619185,25.0
18,-88800.26581776304,643212.7563619185,24.483870967741936
19,-88800.26581776304,643212.7563619185,23.741935483870968
20,-88800.26581776304,643212.7563619185,22.258064516129032
21,-88800.26581776304,643212.7563619185,21.29032258064516
22,-88800.26581776304,643212.7563619185,20.516129032258064
23,-88800.26581776304,643212.7563619185,19.93548387096774
0,-85362.77593218313,641967.9195707178,19.677419354838708
1,-85362.77593218313,641967.9195707178,18.967741935483872
2,-85362.77593218313,641967.9195707178,18.483870967741936
3,-85362.77593218313,641967.9195707178,18.129032258064516
4,-85362.77593218313,641967.9195707178,18.032258064516128
5,-85362.77593218313,641967.9195707178,17.70967741935484
6,-85362.77593218313,641967.9195707178,17.93548387096774
7,-85362.77593218313,641967.9195707178,19.419354838709676
8,-85362.77593218313,641967.9195707178,20.516129032258064
9,-85362.77593218313,641967.9195707178,21.580645161290324
10,-85362.77593218313,641967.9195707178,22.741935483870968
11,-85362.77593218313,641967.9195707178,23.838709677419356
12,-85362.77593218313,641967.9195707178,25.35483870967742
13,-85362.77593218313,641967.9195707178,26.741935483870968
14,-85362.77593218313,641967.9195707178,27.129032258064516
15,-85362.77593218313,641967.9195707178,27.70967741935484
16,-85362.77593218313,641967.9195707178,27.516129032258064
17,-85362.77593218313,641967.9195707178,27.161290322580644
18,-85362.77593218313,641967.9195707178,26.35483870967742
19,-85362.77593218313,641967.9195707178,24.677419354838708
20,-85362.77593218313,641967.9195707178,22.838709677419356
21,-85362.77593218313,641967.9195707178,21.483870967741936
22,-85362.77593218313,641967.9195707178,20.741935483870968
23,-85362.77593218313,641967.9195707178,20.322580645161292
0,-81668.83993636478,653317.9981958044,20.566666666666666
1,-81668.83993636478,653317.9981958044,19.666666666666668
2,-81668.83993636478,653317.9981958044,19.133333333333333
3,-81668.83993636478,653317.9981958044,18.866666666666667
4,-81668.83993636478,653317.9981958044,18.533333333333335
5,-81668.83993636478,653317.9981958044,18.2
6,-81668.83993636478,653317.9981958044,18.633333333333333
7,-81668.83993636478,653317.9981958044,20.4
8,-81668.83993636478,653317.9981958044,21.70967741935484
9,-81668.83993636478,653317.9981958044,22.741935483870968
10,-81668.83993636478,653317.9981958044,23.870967741935484
11,-81668.83993636478,653317.9981958044,25.193548387096776
12,-81668.83993636478,653317.9981958044,26.29032258064516
13,-81668.83993636478,653317.9981958044,26.70967741935484
14,-81668.83993636478,653317.9981958044,27.3
15,-81668.83993636478,653317.9981958044,27.35483870967742
16,-81668.83993636478,653317.9981958044,27.580645161290324
17,-81668.83993636478,653317.9981958044,27.129032258064516
18,-81668.83993636478,653317.9981958044,26.225806451612904
19,-81668.83993636478,653317.9981958044,25.258064516129032
20,-81668.83993636478,653317.9981958044,24.0
21,-81668.83993636478,653317.9981958044,22.866666666666667
22,-81668.83993636478,653317.9981958044,22.0
23,-81668.83993636478,653317.9981958044,21.2
0,-84906.06486425221,643839.242803676,20.06451612903226
1,-84906.06486425221,643839.242803676,19.258064516129032
2,-84906.06486425221,643839.242803676,18.741935483870968
3,-84906.06486425221,643839.242803676,18.419354838709676
4,-84906.06486425221,643839.242803676,18.161290322580644
5,-84906.06486425221,643839.242803676,18.0
6,-84906.06486425221,643839.242803676,18.193548387096776
7,-84906.06486425221,643839.242803676,19.225806451612904
8,-84906.06486425221,643839.242803676,20.741935483870968
9,-84906.06486425221,643839.242803676,22.096774193548388
10,-84906.06486425221,643839.242803676,23.225806451612904
11,-84906.06486425221,643839.242803676,24.741935483870968
12,-84906.06486425221,643839.242803676,25.70967741935484
13,-84906.06486425221,643839.242803676,25.967741935483872
14,-84906.06486425221,643839.242803676,25.903225806451612
15,-84906.06486425221,643839.242803676,26.451612903225808
16,-84906.06486425221,643839.242803676,26.387096774193548
17,-84906.06486425221,643839.242803676,25.93548387096774
18,-84906.06486425221,643839.242803676,25.193548387096776
19,-84906.06486425221,643839.242803676,24.225806451612904
20,-84906.06486425221,643839.242803676,22.903225806451612
21,-84906.06486425221,643839.242803676,21.806451612903224
22,-84906.06486425221,643839.242803676,21.193548387096776
23,-84906.06486425221,643839.242803676,20.612903225806452
0,-81628.51273908738,651392.2156103513,21.43010752688172
1,-81628.51273908738,651392.2156103513,20.763440860215052
2,-81628.51273908738,651392.2156103513,20.193548387096776
3,-81628.51273908738,651392.2156103513,19.838709677419356
4,-81628.51273908738,651392.2156103513,19.548387096774192
5,-81628.51273908738,651392.2156103513,19.322580645161292
6,-81628.51273908738,651392.2156103513,19.548387096774192
7,-81628.51273908738,651392.2156103513,20.483870967741936
8,-81628.51273908738,651392.2156103513,21.161290322580644
9,-81628.51273908738,651392.2156103513,22.193548387096776
10,-81628.51273908738,651392.2156103513,23.06451612903226
11,-81628.51273908738,651392.2156103513,24.032258064516128
12,-81628.51273908738,651392.2156103513,24.838709677419356
13,-81628.51273908738,651392.2156103513,25.548387096774192
14,-81628.51273908738,651392.2156103513,25.806451612903224
15,-81628.51273908738,651392.2156103513,26.161290322580644
16,-81628.51273908738,651392.2156103513,26.387096774193548
17,-81628.51273908738,651392.2156103513,26.387096774193548
18,-81628.51273908738,651392.2156103513,26.032258064516128
19,-81628.51273908738,651392.2156103513,25.516129032258064
20,-81628.51273908738,651392.2156103513,24.29032258064516
21,-81628.51273908738,651392.2156103513,23.258064516129032
22,-81628.51273908738,651392.2156103513,22.64516129032258
23,-81628.51273908738,651392.2156103513,21.93548387096774
0,-84347.03825855856,647891.3583351877,21.483870967741936
1,-84347.03825855856,647891.3583351877,20.741935483870968
2,-84347.03825855856,647891.3583351877,20.129032258064516
3,-84347.03825855856,647891.3583351877,19.806451612903224
4,-84347.03825855856,647891.3583351877,19.612903225806452
5,-84347.03825855856,647891.3583351877,19.161290322580644
6,-84347.03825855856,647891.3583351877,19.258064516129032
7,-84347.03825855856,647891.3583351877,19.903225806451612
8,-84347.03825855856,647891.3583351877,21.032258064516128
9,-84347.03825855856,647891.3583351877,22.0
10,-84347.03825855856,647891.3583351877,23.0
11,-84347.03825855856,647891.3583351877,24.06451612903226
12,-84347.03825855856,647891.3583351877,25.096774193548388
13,-84347.03825855856,647891.3583351877,25.64516129032258
14,-84347.03825855856,647891.3583351877,26.032258064516128
15,-84347.03825855856,647891.3583351877,26.419354838709676
16,-84347.03825855856,647891.3583351877,26.419354838709676
17,-84347.03825855856,647891.3583351877,26.225806451612904
18,-84347.03825855856,647891.3583351877,25.903225806451612
19,-84347.03825855856,647891.3583351877,25.322580645161292
20,-84347.03825855856,647891.3583351877,24.35483870967742
21,-84347.03825855856,647891.3583351877,23.548387096774192
22,-84347.03825855856,647891.3583351877,22.838709677419356
23,-84347.03825855856,647891.3583351877,22.0
0,-90598.52484981465,640043.7424600525,19.838709677419356
1,-90598.52484981465,640043.7424600525,18.967741935483872
2,-90598.52484981465,640043.7424600525,18.387096774193548
3,-90598.52484981465,640043.7424600525,17.838709677419356
4,-90598.52484981465,640043.7424600525,17.580645161290324
5,-90598.52484981465,640043.7424600525,17.516129032258064
6,-90598.52484981465,640043.7424600525,17.967741935483872
7,-90598.52484981465,640043.7424600525,19.322580645161292
8,-90598.52484981465,640043.7424600525,20.903225806451612
9,-90598.52484981465,640043.7424600525,22.29032258064516
10,-90598.52484981465,640043.7424600525,23.322580645161292
11,-90598.52484981465,640043.7424600525,24.516129032258064
12,-90598.52484981465,640043.7424600525,25.225806451612904
13,-90598.52484981465,640043.7424600525,25.838709677419356
14,-90598.52484981465,640043.7424600525,26.032258064516128
15,-90598.52484981465,640043.7424600525,26.483870967741936
16,-90598.52484981465,640043.7424600525,26.548387096774192
17,-90598.52484981465,640043.7424600525,26.322580645161292
18,-90598.52484981465,640043.7424600525,25.70967741935484
19,-90598.52484981465,640043.7424600525,24.93548387096774
20,-90598.52484981465,640043.7424600525,23.35483870967742
21,-90598.52484981465,640043.7424600525,22.129032258064516
22,-90598.52484981465,640043.7424600525,21.161290322580644
23,-90598.52484981465,640043.7424600525,20.322580645161292
0,-83250.21440317645,656944.7410574696,19.741935483870968
1,-83250.21440317645,656944.7410574696,19.032258064516128
2,-83250.21440317645,656944.7410574696,18.258064516129032
3,-83250.21440317645,656944.7410574696,17.967741935483872
4,-83250.21440317645,656944.7410574696,17.677419354838708
5,-83250.21440317645,656944.7410574696,17.483870967741936
6,-83250.21440317645,656944.7410574696,18.0
7,-83250.21440317645,656944.7410574696,19.612903225806452
8,-83250.21440317645,656944.7410574696,21.225806451612904
9,-83250.21440317645,656944.7410574696,22.451612903225808
10,-83250.21440317645,656944.7410574696,23.516129032258064
11,-83250.21440317645,656944.7410574696,24.548387096774192
12,-83250.21440317645,656944.7410574696,25.387096774193548
13,-83250.21440317645,656944.7410574696,25.967741935483872
14,-83250.21440317645,656944.7410574696,26.29032258064516
15,-83250.21440317645,656944.7410574696,26.64516129032258
16,-83250.21440317645,656944.7410574696,26.64516129032258
17,-83250.21440317645,656944.7410574696,26.451612903225808
18,-83250.21440317645,656944.7410574696,25.903225806451612
19,-83250.21440317645,656944.7410574696,24.903225806451612
20,-83250.21440317645,656944.7410574696,23.580645161290324
21,-83250.21440317645,656944.7410574696,22.161290322580644
22,-83250.21440317645,656944.7410574696,21.06451612903226
23,-83250.21440317645,656944.7410574696,20.35483870967742
0,-82593.39743355296,652378.9551796528,20.64516129032258
1,-82593.39743355296,652378.9551796528,19.870967741935484
2,-82593.39743355296,652378.9551796528,19.29032258064516
3,-82593.39743355296,652378.9551796528,18.870967741935484
4,-82593.39743355296,652378.9551796528,18.612903225806452
5,-82593.39743355296,652378.9551796528,18.451612903225808
6,-82593.39743355296,652378.9551796528,18.677419354838708
7,-82593.39743355296,652378.9551796528,19.838709677419356
8,-82593.39743355296,652378.9551796528,21.387096774193548
9,-82593.39743355296,652378.9551796528,23.161290322580644
10,-82593.39743355296,652378.9551796528,24.580645161290324
11,-82593.39743355296,652378.9551796528,25.741935483870968
12,-82593.39743355296,652378.9551796528,26.903225806451612
13,-82593.39743355296,652378.9551796528,27.451612903225808
14,-82593.39743355296,652378.9551796528,27.967741935483872
15,-82593.39743355296,652378.9551796528,28.032258064516128
16,-82593.39743355296,652378.9551796528,27.967741935483872
17,-82593.39743355296,652378.9551796528,27.419354838709676
18,-82593.39743355296,652378.9551796528,26.29032258064516
19,-82593.39743355296,652378.9551796528,25.419354838709676
20,-82593.39743355296,652378.9551796528,24.0
21,-82593.39743355296,652378.9551796528,22.741935483870968
22,-82593.39743355296,652378.9551796528,22.0
23,-82593.39743355296,652378.9551796528,21.258064516129032
0,-84558.38108695112,648326.8741101258,21.35483870967742
1,-84558.38108695112,648326.8741101258,20.451612903225808
2,-84558.38108695112,648326.8741101258,20.129032258064516
3,-84558.38108695112,648326.8741101258,19.677419354838708
4,-84558.38108695112,648326.8741101258,19.322580645161292
5,-84558.38108695112,648326.8741101258,19.193548387096776
6,-84558.38108695112,648326.8741101258,19.096774193548388
7,-84558.38108695112,648326.8741101258,19.741935483870968
8,-84558.38108695112,648326.8741101258,20.70967741935484
9,-84558.38108695112,648326.8741101258,21.741935483870968
10,-84558.38108695112,648326.8741101258,22.93548387096774
11,-84558.38108695112,648326.8741101258,24.0
12,-84558.38108695112,648326.8741101258,25.0
13,-84558.38108695112,648326.8741101258,25.64516129032258
14,-84558.38108695112,648326.8741101258,25.870967741935484
15,-84558.38108695112,648326.8741101258,26.161290322580644
16,-84558.38108695112,648326.8741101258,26.193548387096776
17,-84558.38108695112,648326.8741101258,25.967741935483872
18,-84558.38108695112,648326.8741101258,25.516129032258064
19,-84558.38108695112,648326.8741101258,24.903225806451612
20,-84558.38108695112,648326.8741101258,24.0
21,-84558.38108695112,648326.8741101258,23.29032258064516
22,-84558.38108695112,648326.8741101258,22.580645161290324
23,-84558.38108695112,648326.8741101258,21.70967741935484
0,-85049.32813784064,644538.5594553588,20.666666666666668
1,-85049.32813784064,644538.5594553588,20.125
2,-85049.32813784064,644538.5594553588,19.583333333333332
3,-85049.32813784064,644538.5594553588,19.541666666666668
4,-85049.32813784064,644538.5594553588,19.291666666666668
5,-85049.32813784064,644538.5594553588,19.25
6,-85049.32813784064,644538.5594553588,19.375
7,-85049.32813784064,644538.5594553588,20.291666666666668
8,-85049.32813784064,644538.5594553588,21.416666666666668
9,-85049.32813784064,644538.5594553588,22.791666666666668
10,-85049.3281378378,644538.5594553587,24.12
11,-85049.3281378378,644538.5594553587,25.2
12,-85049.3281378378,644538.5594553587,26.2
