station,hour,latitude,longitude,temperature,closest_station_1_temp,closest_station_2_temp,closest_station_3_temp,closest_1_distance,closest_2_distance,closest_3_distance,day_of_year,adjusted_lst,valueImperviousfraction,valueTreefraction,valueBuildingheight,valueNearestDistWater,valueWaterfraction,valueBuildingfraction,beg_time
KWIVERON28,6,42.992058,-89.547585,17.129032258064516,19.451612903225808,17.580645161290324,17.483870967741936,0.007011006917698831,0.01302580473522166,0.014417036172529582,228.0,-0.0033856778971035,32.2,22.6,0.0,1080.90877778,0.0,20.339000000000002,2021-08-24 10:00:00
KWIVERON28,7,42.992058,-89.547585,17.870967741935484,20.193548387096776,18.741935483870968,18.741935483870968,0.007011006917698831,0.01302580473522166,0.014417036172529582,228.0,0.3380515558820676,32.2,22.6,0.0,1080.90877778,0.0,20.339000000000002,2021-08-24 10:00:00
KWIVERON28,8,42.992058,-89.547585,19.967741935483872,22.225806451612904,20.580645161290324,21.258064516129032,0.007011006917698831,0.01302580473522166,0.014417036172529582,228.0,1.0198856963953418,32.2,22.6,0.0,1080.90877778,0.0,20.339000000000002,2021-08-24 10:00:00
KWIVERON28,9,42.992058,-89.547585,22.29032258064516,23.741935483870968,22.258064516129032,23.129032258064516,0.007011006917698831,0.01302580473522166,0.014417036172529582,228.0,1.6198454630201022,32.2,22.6,0.0,1080.90877778,0.0,20.339000000000002,2021-08-24 10:00:00
KWIVERON28,10,42.992058,-89.547585,24.387096774193548,25.0,24.032258064516128,24.580645161290324,0.007011006917698831,0.01302580473522166,0.014417036172529582,228.0,1.2131983715426562,32.2,22.6,0.0,1080.90877778,0.0,20.339000000000002,2021-08-24 10:00:00
KWIVERON28,11,42.992058,-89.547585,26.29032258064516,25.870967741935484,25.161290322580644,25.548387096774192,0.007011006917698831,0.01302580473522166,0.014417036172529582,228.0,5.663905019426629,32.2,22.6,0.0,1080.90877778,0.0,20.339000000000002,2021-08-24 10:00:00
KWIVERON28,12,42.992058,-89.547585,27.677419354838708,27.0,26.129032258064516,26.677419354838708,0.007011006917698831,0.01302580473522166,0.014417036172529582,228.0,2.977193335858616,32.2,22.6,0.0,1080.90877778,0.0,20.339000000000002,2021-08-24 10:00:00
KWIVERON28,13,42.992058,-89.547585,28.580645161290324,27.677419354838708,26.838709677419356,27.161290322580644,0.007011006917698831,0.01302580473522166,0.014417036172529582,228.0,4.698832204974758,32.2,22.6,0.0,1080.90877778,0.0,20.339000000000002,2021-08-24 10:00:00
KWIVERON28,14,42.992058,-89.547585,28.633333333333333,27.866666666666667,26.933333333333334,27.166666666666668,0.007011006917698831,0.01302580473522166,0.01441703617252958,228.16666666666666,6.4204710740909015,32.2,22.6,0.0,1080.90877778,0.0,20.339,2021-08-24 10:00:00
KWIVERON28,15,42.992058,-89.547585,29.06451612903226,28.29032258064516,27.225806451612904,27.451612903225808,0.007011006917698831,0.01302580473522166,0.014417036172529582,228.0,1.8924554154408144,32.2,22.6,0.0,1080.90877778,0.0,20.339000000000002,2021-08-24 10:00:00
