station,hour,latitude,longitude,temperature,closest_station_1_temp,closest_station_2_temp,closest_station_3_temp,closest_1_distance,closest_2_distance,closest_3_distance,day_of_year,adjusted_lst,valueImperviousfraction,valueTreefraction,valueBuildingheight,valueNearestDistWater,valueWaterfraction,valueBuildingfraction,beg_time,delta_temp,old_temperature,t_5,t_4,t_3,t_2,t_1
KWIMADIS151,23,43.05537,-89.453148,-0.41401657024597327,20.655172413793103,20.344827586206897,20.517241379310345,0.992360216728578,0.992158324925456,0.9919462597281355,166.0,1.790606142172589,30.5,22.0,10.586,0.0007672167854683968,0.0,11.6024,2021-06-01,-0.41401657024597327,20.344827586206897,0.4160246881923477,0.47760132156021484,0.1355548014818595,-0.36066671612992707,-0.5144357252799558
KWIMADIS162,0,43.005802,-89.445763,0.1737559116579206,22.30419524131492,20.0,20.22222222222222,0.9910602534476531,0.9907832176697698,0.9893202511842445,160.5,0.5916422150085836,46.75,20.5,0.0,0.0007327017400176889,0.0,13.849,2021-06-01,0.1737559116579206,20.27777777777778,0.47760132156021484,0.1355548014818595,-0.36066671612992707,-0.5144357252799558,-0.41401657024597327
KWIMADIS162,1,43.005802,-89.445763,-0.03545877745403203,22.064119900833894,19.22222222222222,19.444444444444443,0.9910602534476531,0.9907832176697698,0.9893202511842445,160.5,1.1088964709319873,46.75,20.5,0.0,0.0007327017400176889,0.0,13.849,2021-06-01,-0.03545877745403203,19.444444444444443,0.1355548014818595,-0.36066671612992707,-0.5144357252799558,-0.41401657024597327,0.1737559116579206
KWIMADIS162,2,43.005802,-89.445763,-0.027254980382458882,21.490711227019546,18.5,18.55555555555556,0.9910602534476531,0.9907832176697698,0.9893202511842445,160.5,1.626150726855391,46.75,20.5,0.0,0.0007327017400176889,0.0,13.849,2021-06-01,-0.027254980382458882,18.72222222222222,-0.36066671612992707,-0.5144357252799558,-0.41401657024597327,0.1737559116579206,-0.03545877745403203
KWIMADIS162,3,43.005802,-89.445763,-0.14230952934043017,21.25063588653852,17.944444444444443,18.0,0.9910602534476531,0.9907832176697698,0.9893202511842445,160.5,1.289072933533432,46.75,20.5,0.0,0.0007327017400176889,0.0,13.849,2021-06-01,-0.14230952934043017,18.11111111111111,-0.5144357252799558,-0.41401657024597327,0.1737559116579206,-0.03545877745403203,-0.027254980382458882
KWIMADIS162,4,43.005802,-89.445763,-0.2276844755345877,21.06611610161306,17.61111111111111,17.666666666666668,0.9910602534476531,0.9907832176697698,0.9893202511842445,160.5,0.9519951402114728,46.75,20.5,0.0,0.0007327017400176889,0.0,13.849,2021-06-01,-0.2276844755345877,17.72222222222222,-0.41401657024597327,0.1737559116579206,-0.03545877745403203,-0.027254980382458882,-0.14230952934043017
KWIMADIS162,5,43.005802,-89.445763,-0.3500423135772479,20.93715187224315,17.166666666666668,17.22222222222222,0.9910602534476531,0.9907832176697698,0.9893202511842445,160.5,1.0890649916423492,46.75,20.5,0.0,0.0007327017400176889,0.0,13.849,2021-06-01,-0.3500423135772479,17.38888888888889,0.1737559116579206,-0.03545877745403203,-0.027254980382458882,-0.14230952934043017,-0.2276844755345877
KWIMADIS162,6,43.005802,-89.445763,-0.26360759565409,21.419298753984357,18.5,17.88888888888889,0.9910602534476531,0.9907832176697698,0.9893202511842445,160.5,0.616614322102901,46.75,20.5,0.0,0.0007327017400176889,0.0,13.849,2021-06-01,-0.26360759565409,18.05555555555556,-0.03545877745403203,-0.027254980382458882,-0.14230952934043017,-0.2276844755345877,-0.3500423135772479
KWIMADIS162,7,43.005802,-89.445763,-0.31558440533800436,23.12366785794778,21.444444444444443,19.5,0.9910602534476531,0.9907832176697698,0.9893202511842445,160.5,0.6847182225487405,46.75,20.5,0.0,0.0007327017400176889,0.0,13.849,2021-06-01,-0.31558440533800436,19.55555555555556,-0.027254980382458882,-0.14230952934043017,-0.2276844755345877,-0.3500423135772479,-0.26360759565409
KWIMADIS162,8,43.005802,-89.445763,0.37720457646664585,24.16137029524453,23.5,21.38888888888889,0.9910602534476531,0.9907832176697698,0.9893202511842445,160.5,0.922385696395338,46.75,20.5,0.0,0.0007327017400176889,0.0,13.849,2021-06-01,0.37720457646664585,21.88888888888889,-0.14230952934043017,-0.2276844755345877,-0.3500423135772479,-0.26360759565409,-0.31558440533800436
